key,0,1,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
65605,追蹤內鬼,GaiUse406_00069,ACTOR0,EOBJECT0,EVENT_ACTION_WAITING2_MIDDLE,ACTOR1,ACTOR2,ACTOR3,ACTOR4,ACTOR5,EOBJECT1,ACTOR6,EOBJECT2,ACTOR7,EOBJECT3,EVENT_ACTION_LOOKOUT_LONG,LUA_ACTOR_GAIUSE1414,LUA_ACTOR_GAIUSE1415,LUA_ACTOR_GAIUSE1416,LOC_MARKER_0,LOC_MARKER_1,LOC_MARKER_2,LOC_MARKER_3,LOC_ACTOR_4,LOC_ACTOR_5,LOC_MOTION_0,LOC_ACTOR_6,LOC_MUSIC_NO,LOC_MUSIC_0,,,,,,,,,,,,,,,,,,,,,,,
65606,射向黑暗之箭,ClsArc004_00070,ACTOR0,ACTOR1,EOBJECT0,EVENT_ACTION_GATHER_MIDDLE,EOBJECT1,EOBJECT2,EOBJECT3,EVENT_ACTION_WAITING,EOBJECT4,EVENT_ACTION_SEARCH,ACTOR2,ACTOR3,TERRITORYTYPE0,QUESTBATTLE0,ACTOR4,ACTOR5,SEQ_0_ACTOR0_LQ,LOC_POS_ACTOR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65607,霧中的歧路,ClsArc005_00071,ACTOR0,ACTOR1,ACTOR2,EOBJECT0,EVENT_ACTION_WAITING,ACTOR3,EOBJECT1,EVENT_ACTION_SEARCH,TERRITORYTYPE0,QUESTBATTLE0,ACTOR4,ACTOR5,ACTOR6,LOC_POS_PC,LOC_POS_ACTOR5,LOC_ACTOR5_ACTION_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65610,剿滅別動隊,GaiUse407_00074,ACTOR0,EVENTRANGE0,ENEMY0,ENEMY1,ENEMY2,ENEMY3,ENEMY4,ACTOR1,ACTOR2,ACTOR3,ACTOR4,EOBJECT0,EOBJECT1,EVENT_ACTION_SEARCH,ITEM0,LOC_MUSIC_0,LOC_FACIAL_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65611,別有洞天,GaiUse408_00075,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,ACTOR5,INSTANCEDUNGEON0,ACTOR6,POPRANGE0,TERRITORYTYPE0,CUT_SCENE_N_01,CUT_SCENE_N_02,UNLOCK_DUNGEON_SNOWCLOAK,UNLOCK_ADD_NEW_CONTENT_TO_CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65612,毫無迷惘的眼瞳,ClsArc006_00076,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,ACTOR5,ACTOR6,EOBJECT0,EVENT_ACTION_SEARCH,EOBJECT1,EVENT_ACTION_,ACTOR7,ACTOR8,ACTOR9,TERRITORYTYPE0,QUESTBATTLE0,TERRITORYTYPE1,QUESTBATTLE1,SEQ_0_ACTOR0_LQ,LOC_ACTOR0,LOC_ACTOR1,EVENT_MOT_ZEPHYR,LOC_ACTION0,LOC_WS,LOC_VFX,,,,,,,,,,,,,,,,,,,,,,,,,
65613,雪原追擊,GaiUse409_00077,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,EOBJECT0,EVENT_ACTION_SEARCH,EOBJECT1,EOBJECT2,EOBJECT3,ACTOR5,EVENTRANGE0,ENEMY0,ENEMY1,EOBJECT4,ACTOR6,ACTOR7,ACTOR8,ACTOR9,CUT_SCENE_N_01,LOC_ACTOR0,LOC_ACTOR1,LOC_ACTOR2,LOC_ACTOR3,LOC_ACTOR4,LOC_MARKER_0,LOC_MARKER_1,LOC_MARKER_2,LOC_MARKER_3,LOC_MARKER_4,LOC_MOTION_0,LOC_MOTION_1,LOC_MOTION_2,LOC_MUSIC_0,LOC_FACIAL_0,LOC_MUSIC_1,,,,,,,,,,,,,,
65614,交織的陰謀,GaiUse410_00078,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,POPRANGE0,ACTOR5,ACTOR6,CUT_SCENE_N_01,CUT_SCENE_N_02,CUT_SCENE_N_03,BGM_NOTHING,LEVEL_ID_NPC01,LOC_ACTOR0,ACTION_TIMELINE_EVENT_SALUTE_CRY,LOC_BGM01,LOC_BGM02,LOC_BGM03,BGM_NOTHING,LOC_ACTOR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65615,隱蹤匿跡,GaiUse411_00079,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,ACTOR5,ACTOR6,ACTOR7,ACTOR8,ACTOR9,CUT_SCENE_N_01,LEVEL_ID_NPC01,ACTION_TIMELINE_EVENT_SALUTE_CRY,LOC_ACTOR0,ACTION_TIMELINE_EVENT_BASE_STAND_POSE2,BGM_NOTHING,LOC_BGM01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65616,多瑪忍者,GaiUse412_00080,ACTOR0,ACTOR1,POPRANGE0,ACTOR2,ACTOR3,ACTOR4,ACTOR5,ACTOR6,EVENTRANGE0,ENEMY0,ENEMY1,ENEMY2,EOBJECT0,ACTOR7,ACTOR8,ACTOR9,ACTOR10,ACTOR11,ACTOR12,ACTOR13,ACTOR14,ACTOR15,ACTOR16,ACTOR17,ACTOR18,ACTOR19,LOC_POS_ACTOR0,LOC_ACTOR0,BGM_NOTHING,LOC_BGM01,,,,,,,,,,,,,,,,,,,,
65617,捉拿現場,GaiUse413_00081,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,ACTOR5,ACTOR6,ACTOR7,ACTOR8,ACTOR9,ACTOR10,ACTOR11,ACTOR12,ACTOR13,ACTOR14,POPRANGE0,ACTOR15,ACTOR16,CUT_SCENE_N_01,LOC_ACTOR0,QST_COMP_CHK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65618,賢人穆恩布瑞達,GaiUse414_00082,ACTOR0,EOBJECT0,EVENT_ACTION_WAITING2_MIDDLE,ACTOR1,ACTOR2,ACTOR3,ACTOR4,ACTOR5,ACTOR6,ACTOR7,CUT_SCENE_N_01,CUT_SCENE_N_02,LEVEL_ID_NPC01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65620,冷若霜雪的冰神希瓦,GaiUse415_00084,ACTOR0,ACTOR1,ACTOR2,ACTOR3,INSTANCEDUNGEON0,ACTOR4,POPRANGE0,TERRITORYTYPE0,CUT_SCENE_N_01,CUT_SCENE_N_02,CUT_SCENE_N_03,UNLOCK_DUNGEON_SIVA_HARD,UNLOCK_ADD_NEW_CONTENT_TO_CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65621,冒險者入門,ManFst002_00085,ACTOR0,SEQ_0_ACTOR0,ITEM0,ACTOR1,SEQ_1_ACTOR1,ACTOR2,SEQ_1_ACTOR2,ACTOR3,SEQ_1_ACTOR3,SEQ_1_ACTOR3_NPCTRADEOK,SEQ_1_ACTOR3_NPCTRADENO,SEQ_1_ACTOR0,ACTOR4,SEQ_2_ACTOR4,TERRITORYTYPE0,POPRANGE0,LOC_MARKER_01,LOC_MARKER_02,LOC_MARKER_03,LOC_MARKER_04,LOC_MARKER_05,LOC_MARKER_06,LOC_MARKER_07,LOC_MARKER_08,LOC_MARKER_09,SEQ_0_ACTOR0_LQ,UNLOCK_DESION,REWARD_DESION,HOW_TO_MAP_AND_NAVI,HOW_TO_DESION,ACTOR20,SEQ_1_ACTOR1_WAIT,LOC_ACTOR0,BIND_ACTOR0,LOC_MOTION0,,,,,,,,,,,,,,,
65622,銀白的女神殿騎士,GaiUse416_00086,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,ACTOR5,ACTOR6,ACTOR7,POPRANGE0,CUT_SCENE_N_01,LEVEL_ID_NPC01,LEVEL_ID_NPC02,LEVEL_ID_NPC03,LEVEL_ID_NPC04,ACTION_TIMELINE_EVENT_SPECIAL_JOY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65623,雲開霧散,GaiUse417_00087,ACTOR0,ACTOR1,CUT_SCENE_N_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65624,正耀將的末路,GaiUse418_00088,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,TERRITORYTYPE0,QUESTBATTLE0,EOBJECT0,ACTOR5,ACTOR6,ACTOR7,ACTOR8,ACTOR9,CUT_SCENE_N_01,LOC_ACTOR0,ACTION_TIMELINE_EVENT_SALUTE_CRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65625,寒冰的幻想,GaiUse419_00089,ACTOR0,ACTOR1,ACTOR2,CUT_SCENE_N_01,CUT_SCENE_N_02,CUT_SCENE_N_03,BGM_NOTHING,LEVEL_ID_NPC01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65626,登峰造極的冰神希瓦,GaiUsd020_00090,ACTOR0,ACTOR1,ACTOR2,INSTANCEDUNGEON0,ACTOR3,SCREENIMAGE0,UNLOCK_ADD_NEW_CONTENT_TO_CF,LOC_QUEST_URI_CHECK_01,LOC_QUEST_URI_CHECK_02,LOC_QUEST_URI_CHECK_03,LOC_QUEST_URI_CHECK_04,LOC_QUEST_URI_CHECK_05,LOC_QUEST_URI_CHECK_06,LOC_QUEST_URI_CHECK_07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65627,風之試煉,ClsCnj002_00091,ACTOR0,ACTOR1,EOBJECT0,EVENT_ACTION_SEARCH,ENEMY0,EOBJECT1,TERRITORYTYPE0,QUESTBATTLE0,LOC_ACTOR0,LOC_ACTOR1,LOC_POS_ACTOR0,LOC_FACE1,LOC_FACE2,LOC_FACE3,UNLOCK_IMAGE_CLASS_CANGE,HOW_TO_GEAR_SET,UNLOCK_IMAGE_GEAR_SET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65628,水之試煉,ClsCnj003_00092,ACTOR0,ITEM0,EOBJECT0,ENEMY0,ACTOR1,ACTOR2,ACTOR3,ACTION0,ACTOR4,ACTOR5,ACTOR6,ACTOR7,EOBJECT1,EVENT_ACTION_SEARCH,ACTOR8,ACTOR9,ACTOR10,ACTOR11,ACTOR12,ACTOR13,ACTOR14,ACTOR15,ACTOR16,ACTOR17,EVENTRANGE0,ACTOR18,TERRITORYTYPE0,QUESTBATTLE0,LOC_FACE1,LOC_FACE2,LOC_FACE3,NQ_POINT_001,NQ_POINT_002,LOC_ACTOR0,LOC_ACTOR1,LOC_POS_ACTOR0,LOC_ACTION0,LOC_WS,LOC_VFX,,,,,,,,,,,
65629,希爾菲的試煉,ClsCnj004_00093,ACTOR0,SEQ_0_ACTOR0,EOBJECT0,SEQ_1_EOBJECT0,SEQ_1_EOBJECT0_EVENTACTIONOK,SEQ_1_EOBJECT0_EVENTACTIONNO,EVENT_ACTION_SEARCH,ENEMY0,ACTOR1,SEQ_1_ACTOR1,SEQ_2_ACTOR1,EOBJECT1,SEQ_3_EOBJECT1,SEQ_3_EOBJECT1_EVENTACTIONOK,SEQ_3_EOBJECT1_EVENTACTIONNO,ENEMY1,ACTOR2,SEQ_3_ACTOR2,SEQ_4_ACTOR2,EOBJECT2,SEQ_5_EOBJECT2,SEQ_5_EOBJECT2_EVENTACTIONOK,SEQ_5_EOBJECT2_EVENTACTIONNO,ENEMY2,ACTOR3,SEQ_5_ACTOR3,SEQ_6_ACTOR3,SEQ_7_ACTOR0,LOC_ACTOR0,LOC_ACTOR1,LOC_POS_ACTOR0,,,,,,,,,,,,,,,,,,,
65630,禍起沙斯塔夏,SubCts107_00094,ACTOR0,ACTOR1,ACTOR2,INSTANCEDUNGEON0,ACTOR3,ACTOR4,ACTOR5,ACTOR6,ACTOR7,ACTOR8,ACTOR9,ACTOR10,POPRANGE0,LOC_MARKER_000,LOC_ENPC_000,LOC_ENPC_001,LOC_ENPC_002,LOC_ENPC_003,LOC_ENPC_004,SCREENIMAGE0,UNLOCK_ADD_NEW_CONTENT_TO_CF,LOC_BIND_ENPC_001,LOC_BIND_ENPC_002,LOC_ACTIONTIMELINE_ROOKIE,,,,,,,,,,,,,,,,,,,,,,,,,,
65631,衛兵的測試,SubFst021_00095,ACTOR0,ENEMY0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65632,聖堂中的陷阱,SubCts108_00096,ACTOR0,ACTOR1,ACTOR2,ACTOR3,INSTANCEDUNGEON0,ACTOR4,POPRANGE0,TERRITORYTYPE0,SCREENIMAGE0,UNLOCK_ADD_NEW_CONTENT_TO_CF,LOC_BIND_ENPC_001,LOC_CHECK_QUEST_001,LOC_ENPC_000,LOC_ENPC_001,LOC_ACTIONTIMELINE_FACIAL_SMILE,LOC_PR_EXIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65633,境樹巡邏,SubFst022_00097,ACTOR0,SEQ_0_ACTOR0,EOBJECT0,SEQ_1_EOBJECT0,SEQ_1_EOBJECT0_EVENTACTIONOK,SEQ_1_EOBJECT0_EVENTACTIONNO,ENEMY0,SEQ_2_ACTOR0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65634,磨豆婦人的小知識,SubFst023_00098,ACTOR0,SEQ_0_ACTOR0,ENEMY0,ITEM0,SEQ_2_ACTOR0,SEQ_2_ACTOR0_NPCTRADEOK,SEQ_2_ACTOR0_NPCTRADENO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65635,陌生的禮物,SubFst024_00099,ACTOR0,EOBJECT0,EVENT_ACTION_WAITING2_MIDDLE,ENEMY0,EVENT_ACTION_SEARCH,ITEM0,ACTOR1,NQ_POINT_001,NQ_POINT_002,NQ_POINT_003,NQ_POINT_1_000,NQ_POINT_1_001,NQ_POINT_1_002,NQ_POINT_1_003,NQ_POINT_1_004,NQ_POINT_1_005,NQ_POINT_1_006,NQ_CHARA01,NQ_CHARA02,NQ_CHARA03,NQ_CHARA_NO_NAME,MOTION0,MOTION1,LOC_FACE1,LOC_FACE2,,,,,,,,,,,,,,,,,,,,,,,,,
65636,小小的人兒大大的夢想,SubLak003_00100,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,ACTOR5,ACTOR6,ACTOR7,ACTOR8,ACTOR9,ACTOR10,ACTOR11,POPRANGE0,ACTOR12,ENEMY0,ENEMY1,ENEMY2,ACTOR13,ACTOR14,ACTOR15,ACTOR16,EOBJECT0,ACTOR17,ACTOR18,ACTOR19,EOBJECT1,EVENT_ACTION_SEARCH,ITEM0,ACTOR20,LEVEL_ID_NPC01,LEVEL_ID_NPC02,LEVEL_ID_NPC03,LEVEL_ID_NPC04,LEVEL_ID_NPC05,LEVEL_ID_NPC06,LOC_BGM0,LOC_ACTOR0,LOC_ACTOR1,LOC_ACTOR2,LOC_ACTOR3,LOC_ACTOR4,LOC_ACTOR5,LOC_ACTOR6,LOC_ACTOR7,LOC_POS_ACTOR0,LOC_POS_ACTOR1,LOC_POS_ACTOR2,LOC_POS_ACTOR3,LOC_EOBJ0,ACTION_TIMELINE_FACIAL_COMEON
65637,如何加入雙劍師公會,ClsRog001_00101,QST_GAIUSE218,QST_SUBSEA016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65638,悄然聲息的雙劍師,ClsRog011_00102,CLASSJOB,ACTOR0,ACTOR1,TERRITORYTYPE0,POPRANGE0,LCUT_POS0,LCUT_POS1,LCUT_POS2,LCUT_POS3,LOGMESSAGE_MONSTER_NOTE_PAGE_UNLOCK,UNLOCK_IMAGE_CLASS_ROG,GEARSET_UNLOCK,LCUT_BGM0,LCUT_BGM1,HOW_TO_CLASS_CHANGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65639,豆子小偷的末日,SubFst025_00103,ACTOR0,ENEMY0,ITEM0,ACTOR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65640,雙劍於手,ClsRog021_00104,ACTOR0,ENEMY0,ENEMY1,ENEMY2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65641,製革匠蓋娃大姐,ClsTan000_00105,ACTOR0,SEQ_0_ACTOR0,ACTOR1,SEQ_1_ACTOR1,UNLOCK_IMAGE_RECIPE_BOOK,UNLOCK_IMAGE_CLASS_TAN,HOW_TO_CLASS_CHANGE,HOW_TO_GEAR_SET,UNLOCK_IMAGE_GEAR_SET,LOGMESSAGE_CRAFT_NOTE_PAGE_UNLOCK,GEARSET_UNLOCK,CLASSJOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65642,革製品的重要性,ClsTan001_00106,ACTOR0,RITEM0,LOC_POS_ACTOR1,LOC_POS_MAN1,LOC_POS_CAM1,LOC_POS_EOBJ1,LOC_EOBJ1,LOC_MAN1,LOC_ITEM1,LOC_ACTION0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65643,歡迎來到海洋之都,ManSea001_00107,ACTOR0,ACTOR1,EOBJECT0,EVENT_ACTION_SEARCH,EOBJECT1,ACTOR2,POPRANGE0,TERRITORYTYPE0,OPENING_EVENT_HANDLER,HOWTO_QUEST_ACCEPT,HOWTO_QUEST_ANNOUNCE,HOWTO_TODO,HOWTO_REWARD,CUT_EVENT,HOWTO_METEOICON,LOC_ACTOR0,LOC_POS_ACTOR0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65644,冒險者入門,ManSea002_00108,ACTOR0,ITEM0,AETHERYTE0,REWARD0,SCREENIMAGE0,ACTOR1,ACTOR2,ACTOR3,LOC_POS_CAM1,LOC_POS_CAM2,LOC_ACTOR1,LOC_FACE0,LOC_FACE1,HOW_TO_DESION,UNLOCK_DESION,HOW_TO_MAP_AND_NAVI,HOW_TO_MAIN_COMMAND,BIND_ACTOR0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65645,冒險者入門,ManSea003_00109,ACTOR0,ITEM0,AETHERYTE0,REWARD0,SCREENIMAGE0,ACTOR1,ACTOR2,ACTOR3,LOC_POS_CAM1,LOC_POS_CAM2,LOC_ACTOR1,LOC_FACE0,LOC_FACE1,HOW_TO_DESION,UNLOCK_DESION,HOW_TO_MAIN_COMMAND,HOW_TO_MAP_AND_NAVI,BIND_ACTOR0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65646,破爛粉碎團,ClsRog050_00110,ACTOR0,ACTOR1,ENEMY0,ACTOR2,ACTOR3,ACTOR4,ENEMY1,ITEM0,ACTOR5,NCUT0,LCUT_ACTOR0,LCUT_ACTOR1,LCUT_ACTOR2,LCUT_ACTOR3,LCUT_POS0,LCUT_POS1,LCUT_POS2,LCUT_POS3,LCUT_POS4,LCUT_ACTION0,LCUT_SE0,LCUT_SE1,LCUT_BGM0,LCUT_BGM1,LCUT_BGM2,,,,,,,,,,,,,,,,,,,,,,,,,
65647,成名的訣竅,SubSea001_00111,ACTOR0,ACTOR1,EOBJECT0,EVENT_ACTION_PROCESS,EOBJECT1,EOBJECT2,EOBJECT3,EOBJECT4,EOBJECT5,ITEM0,ACTOR2,POPRANGE0,TERRITORYTYPE0,QUEST0,QUEST1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65648,漂泊的水手,SubSea002_00112,ACTOR0,ACTOR1,ACTOR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65649,正當手續,SubSea003_00113,ACTOR0,ITEM0,ACTOR1,ACTION_TIMELINE_GOB_EVENT_TROUBLE,ACTION_TIMELINE_GOB_EVENT_JOY_BIG,ACTION_TIMELINE_GOB_EVENT_ITEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65650,海風吹拂的國際商販路,SubSea004_00114,ACTOR0,ITEM0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65651,關稅包圍網,SubSea005_00115,ACTOR0,ITEM0,ACTOR1,ACTOR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65652,高級餐廳的根本,SubSea006_00116,ACTOR0,ACTOR1,ENEMY0,ITEM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65653,肖像畫的作用？,SubSea007_00117,ACTOR0,ACTOR1,ITEM0,ACTOR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65654,「行商」的執照,SubSea008_00118,ACTOR0,ACTOR1,ITEM0,ACTOR2,ACTOR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65655,暗記失蹤的人,SubSea009_00119,ACTOR0,ITEM0,ACTOR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65656,燈火通明的街道,SubSea010_00120,ACTOR0,ITEM0,EOBJECT0,EOBJECT1,EOBJECT2,EOBJECT3,EOBJECT4,EOBJECT5,EOBJECT6,ACTOR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65657,打撈夢想的漁船,SubSea011_00121,ACTOR0,ACTOR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65658,昔日的菜單,SubSea012_00122,ACTOR0,ACTOR1,ENEMY0,ITEM0,ACTOR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65659,冒險者入門,ManFst003_00123,ACTOR0,SEQ_0_ACTOR0,ITEM0,ACTOR1,SEQ_1_ACTOR1,ACTOR2,SEQ_1_ACTOR2,ACTOR3,SEQ_1_ACTOR3,SEQ_1_ACTOR3_NPCTRADEOK,SEQ_1_ACTOR3_NPCTRADENO,SEQ_1_ACTOR0,ACTOR4,SEQ_2_ACTOR4,TERRITORYTYPE0,POPRANGE0,LOC_MARKER_01,LOC_MARKER_02,LOC_MARKER_03,LOC_MARKER_04,LOC_MARKER_05,LOC_MARKER_06,LOC_MARKER_07,LOC_MARKER_08,LOC_MARKER_09,SEQ_0_ACTOR0_LQ,UNLOCK_DESION,REWARD_DESION,HOW_TO_MAP_AND_NAVI,HOW_TO_DESION,ACTOR20,SEQ_1_ACTOR1_WAIT,LOC_ACTOR0,BIND_ACTOR0,LOC_MOTION0,,,,,,,,,,,,,,,
65660,冒險者入門,ManFst004_00124,ACTOR0,SEQ_0_ACTOR0,ITEM0,ACTOR1,SEQ_1_ACTOR1,ACTOR2,SEQ_1_ACTOR2,ACTOR3,SEQ_1_ACTOR3,SEQ_1_ACTOR3_NPCTRADEOK,SEQ_1_ACTOR3_NPCTRADENO,SEQ_1_ACTOR0,ACTOR4,SEQ_2_ACTOR4,TERRITORYTYPE0,POPRANGE0,LOC_MARKER_01,LOC_MARKER_02,LOC_MARKER_03,LOC_MARKER_04,LOC_MARKER_05,LOC_MARKER_06,LOC_MARKER_07,LOC_MARKER_08,LOC_MARKER_09,SEQ_0_ACTOR0_LQ,UNLOCK_DESION,REWARD_DESION,HOW_TO_MAP_AND_NAVI,HOW_TO_DESION,ACTOR20,SEQ_1_ACTOR1_WAIT,LOC_ACTOR0,BIND_ACTOR0,LOC_MOTION0,,,,,,,,,,,,,,,
65661,森林面對的威脅,SubFst031_00125,ACTOR0,EVENT_ACTION_SEARCH,EOBJECT0,EOBJECT1,EOBJECT2,EOBJECT3,EOBJECT4,EOBJECT5,ITEM0,ENEMY0,ACTOR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65662,中飽私腹,ClsRog101_00126,ACTOR0,ACTOR1,ACTOR2,ACTOR3,EVENTRANGE0,STATUS0,EVENTRANGE1,EVENTRANGE2,EVENTRANGE3,EVENTRANGE4,EVENTRANGE5,ACTOR4,TERRITORYTYPE0,QUESTBATTLE0,EOBJECT0,EVENT_ACTION_SEARCH,EAVESDROP1,EAVESDROP2,EAVESDROP3,LCUT_ACTOR0,LCUT_ACTOR1,LCUT_ACTOR2,LCUT_ACTOR3,LCUT_ACTOR4,LCUT_EOBJ0,LCUT_POS0,LCUT_POS1,LCUT_POS2,LCUT_POS3,LCUT_POS4,LCUT_POS5,LCUT_POS6,LCUT_SE0,LCUT_SE1,LCUT_SE2,LCUT_BGM1,LCUT_BGM2,LCUT_BGM3,LCUT_BGM4,LCUT_FACE1,BIND_ACTOR1,BIND_ACTOR2,,,,,,,,
65663,追求平常心,SubFst033_00127,ACTOR0,SEQ_0_ACTOR0,ITEM0,EOBJECT0,SEQ_1_EOBJECT0,SEQ_1_EOBJECT0_USEITEMOK,SEQ_1_EOBJECT0_USEITEMNO,ENEMY0,EOBJECT1,SEQ_1_EOBJECT1,SEQ_1_EOBJECT1_USEITEMOK,SEQ_1_EOBJECT1_USEITEMNO,ENEMY1,EOBJECT2,SEQ_1_EOBJECT2,SEQ_1_EOBJECT2_USEITEMOK,SEQ_1_EOBJECT2_USEITEMNO,ENEMY2,SEQ_2_ACTOR0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65664,沙蚤的卵袋,SubFst034_00128,ACTOR0,SEQ_0_ACTOR0,ENEMY0,ITEM0,ACTOR1,SEQ_2_ACTOR1,SEQ_2_ACTOR1_NPCTRADEOK,SEQ_2_ACTOR1_NPCTRADENO,ACTOR0,SEQ_0_ACTOR0,ENEMY0,ITEM0,ACTOR1,SEQ_2_ACTOR1,SEQ_2_ACTOR1_NPCTRADEOK,SEQ_2_ACTOR1_NPCTRADENO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65665,牢獄之影,SubFst035_00129,ACTOR0,ACTOR1,ACTOR2,EVENT_ACTION_,ACTOR3,ACTOR4,ACTOR5,ACTOR6,ACTOR7,EOBJECT0,EVENT_ACTION_SEARCH,TERRITORYTYPE1,ACTOR8,REWARD0,TERRITORYTYPE0,QUESTBATTLE0,SEQ_0_ACTOR0_LQ,LOC_ACTOR0,UNLOCK_CHECK_INN_REWARD,UNLOCK_IMAGE_INN,UNLOCK_IMAGE_GEAR_SET,REWARD_LEVE,UNLOCK_IMAGE_LEVE,EOBJECT6,EOBJECT7,EOBJECT8,MOTION3,ACTOR9,ACTOR10,EOBJECT9,EOBJECT10,LOGMESSAGE_RECOMMEND_LIST_UNLOCK,CUT_SCENE_02,CUT_SCENE_03,CUT_SCENE_04,,,,,,,,,,,,,,,
65666,守護土壤,SubFst036_00130,ACTOR0,SEQ_0_ACTOR0,ENEMY0,ACTOR1,SEQ_2_ACTOR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65667,百步穿楊的弓箭手,ClsArc998_00131,CLASSJOB,ACTOR0,ACTOR1,LOGMESSAGE_MONSTER_NOTE_PAGE_UNLOCK,UNLOCK_IMAGE_CLASS_ARC,HOW_TO_CLASS_CHANGE,GEARSET_UNLOCK,HOW_TO_CLASS_CHANGE,LOC_FACE0,LOC_FACE1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
